"doi","period","issn","ut"
"10.1007/s00468-016-1446-x",2016,"0931-1890","ut:000384406000001"
"10.1007/s00468-016-1362-0",2016,"0931-1890","ut:000380132400018"
"10.1007/s00468-016-1362-0",2016,"0931-1890","ut:000380132400018"
"10.1007/s00468-016-1362-0",2016,"0931-1890","ut:000380132400018"
"10.1007/s00468-016-1362-0",2016,"0931-1890","ut:000380132400018"
"10.1007/s00468-016-1512-4",2017,"0931-1890","ut:000394283900029"
"10.1007/s00468-016-1512-4",2017,"0931-1890","ut:000394283900029"
"10.1007/s11302-016-9511-x",2016,"1573-9538","ut:000383603600004"
"10.1007/s11302-015-9483-2",2016,"1573-9538","ut:000370074400002"
"10.1007/s11302-016-9506-7",2016,"1573-9538","ut:000375789600012"
"10.1007/s11302-016-9496-5",2016,"1573-9538","ut:000375789600004"
"10.1007/s11302-016-9496-5",2016,"1573-9538","ut:000375789600004"
"10.1007/s11302-016-9542-3",2017,"1573-9538","ut:000396062100007"
"10.1007/s11117-015-0381-1",2016,"1385-1292","ut:000382151500011"
"10.1007/s11117-015-0357-1",2016,"1385-1292","ut:000377453700005"
"10.1007/s11117-015-0366-0",2016,"1385-1292","ut:000377453700014"
"10.1007/s11117-015-0395-8",2016,"1385-1292","ut:000387413700010"
"10.1007/s11263-015-0828-7",2016,"0920-5691","ut:000375414600001"
"10.1007/s11263-015-0874-1",2016,"0920-5691","ut:000378789100001"
"10.1007/s11263-016-0909-2",2016,"0920-5691","ut:000382977200003"
"10.1007/s11263-015-0832-y",2016,"0920-5691","ut:000369423000001"
"10.1007/s11263-016-0935-0",2017,"0920-5691","ut:000393758400003"
"10.1007/s11263-016-0929-y",2017,"0920-5691","ut:000393758400004"
"10.1007/s11263-016-0956-8",2017,"0920-5691","ut:000394421800005"
"10.1134/S0001434616110158",2016,"0001-4346","ut:000391490500015"
"10.1007/s00023-015-0438-5",2016,"1424-0637","ut:000376288300009"
"10.1007/s00023-016-0485-6",2016,"1424-0637","ut:000376288300010"
"10.1007/s00023-015-0424-y",2016,"1424-0637","ut:000376288300005"
"10.1007/s00023-015-0424-y",2016,"1424-0637","ut:000376288300005"
"10.1007/s00023-015-0438-5",2016,"1424-0637","ut:000376288300009"
"10.1007/s00023-015-0438-5",2016,"1424-0637","ut:000376288300009"
"10.1007/s00023-015-0440-y",2016,"1424-0637","ut:000377994000006"
"10.1007/s00023-016-0487-4",2016,"1424-0637","ut:000387489500001"
"10.1007/s00023-016-0496-3",2016,"1424-0637","ut:000387489500004"
"10.1007/s00023-016-0460-2",2016,"1424-0637","ut:000382400800005"
"10.1007/s00023-015-0451-8",2016,"1424-0637","ut:000382400800010"
"10.1007/s00023-016-0515-4",2017,"1424-0637","ut:000392021000007"
"10.1007/s00023-016-0523-4",2017,"1424-0637","ut:000392021000004"
"10.1007/s00023-016-0514-5",2017,"1424-0637","ut:000392021000002"
"10.1007/s00023-016-0533-2",2017,"1424-0637","ut:000398314900011"
"10.1007/s00033-016-0741-0",2016,"0044-2275","ut:000388716500011"
"10.1007/s00033-016-0755-7",2017,"0044-2275","ut:000395104800011"
"10.1007/s11263-016-0895-4",2016,"0920-5691","ut:000377477400005"
"10.1007/s11263-015-0851-8",2016,"0920-5691","ut:000380270000009"
"10.1007/s10653-015-9752-6",2016,"0269-4042","ut:000382017800001"
"10.1007/s10653-015-9783-z",2016,"0269-4042","ut:000382017800013"
"10.1007/s13402-016-0290-8",2016,"2211-3428","ut:000381225800008"
"10.1007/s13402-016-0305-5",2017,"2211-3428","ut:000392318100005"
"10.1007/s13402-016-0302-8",2017,"2211-3428","ut:000392318100007"
"10.1134/S0006297916070051",2016,"0006-2979","ut:000379852700005"
"10.1134/S0006297916070051",2016,"0006-2979","ut:000379852700005"
"10.1134/S000629791612004X",2016,"0006-2979","ut:000390092900004"
"10.1134/S000629791612004X",2016,"0006-2979","ut:000390092900004"
"10.1134/S000629791612004X",2016,"0006-2979","ut:000390092900004"
"10.1134/S0006297916120117",2016,"0006-2979","ut:000390092900011"
"10.1134/S0006297916130137",2016,"0006-2979","ut:000392307900013"
"10.1007/s10741-016-9570-7",2016,"1382-4147","ut:000387227900005"
"10.1007/s10741-016-9592-1",2017,"1382-4147","ut:000397929200001"
"10.1007/s00227-015-2787-5",2016,"0025-3162","ut:000372302600008"
"10.1007/s00227-015-2787-5",2016,"0025-3162","ut:000372302600008"
"10.1007/s00227-015-2804-8",2016,"0025-3162","ut:000369243700017"
"10.1007/s00227-015-2804-8",2016,"0025-3162","ut:000369243700017"
"10.1007/s00227-016-2892-0",2016,"0025-3162","ut:000375330500019"
"10.1007/s00227-016-2881-3",2016,"0025-3162","ut:000375330500011"
"10.1007/s00227-016-2870-6",2016,"0025-3162","ut:000375330500002"
"10.1007/s00227-016-2892-0",2016,"0025-3162","ut:000375330500019"
"10.1007/s00227-016-2881-3",2016,"0025-3162","ut:000375330500011"
"10.1007/s00227-016-2870-6",2016,"0025-3162","ut:000375330500002"
"10.1007/s00227-016-2889-8",2016,"0025-3162","ut:000375330500023"
"10.1007/s00227-016-2889-8",2016,"0025-3162","ut:000375330500023"
"10.1007/s00227-016-2918-7",2016,"0025-3162","ut:000379528900006"
"10.1007/s00227-016-2918-7",2016,"0025-3162","ut:000379528900006"
"10.1007/s00227-016-3022-8",2016,"0025-3162","ut:000388685000005"
"10.1007/s00227-016-3022-8",2016,"0025-3162","ut:000388685000005"
"10.1007/s00227-016-2989-5",2016,"0025-3162","ut:000386768500006"
"10.1007/s00227-016-2998-4",2016,"0025-3162","ut:000386768500007"
"10.1007/s00227-016-2989-5",2016,"0025-3162","ut:000386768500006"
"10.1007/s00227-016-2998-4",2016,"0025-3162","ut:000386768500007"
"10.1007/s00227-016-2953-4",2016,"0025-3162","ut:000382753200001"
"10.1007/s00227-016-2953-4",2016,"0025-3162","ut:000382753200001"
"10.1007/s00227-016-2953-4",2016,"0025-3162","ut:000382753200001"
"10.1007/s00227-016-2953-4",2016,"0025-3162","ut:000382753200001"
"10.1007/s00227-016-2954-3",2016,"0025-3162","ut:000382753200014"
"10.1007/s00227-016-2954-3",2016,"0025-3162","ut:000382753200014"
"10.1007/s00227-016-2958-z",2016,"0025-3162","ut:000382753200005"
"10.1007/s00227-016-2958-z",2016,"0025-3162","ut:000382753200005"
"10.1007/s00227-016-2970-3",2016,"0025-3162","ut:000386356100007"
"10.1007/s00227-016-2970-3",2016,"0025-3162","ut:000386356100007"
"10.1007/s00227-016-2843-9",2016,"0025-3162","ut:000373019300001"
"10.1007/s00227-016-2843-9",2016,"0025-3162","ut:000373019300001"
"10.1007/s00227-016-3016-6",2017,"0025-3162","ut:000392332900014"
"10.1007/s00227-016-3036-2",2017,"0025-3162","ut:000392332900003"
"10.1007/s00227-016-3036-2",2017,"0025-3162","ut:000392332900003"
"10.1007/s00227-016-3016-6",2017,"0025-3162","ut:000392332900014"
"10.1007/s00227-016-3036-2",2017,"0025-3162","ut:000392332900003"
"10.1007/s00227-016-3036-2",2017,"0025-3162","ut:000392332900003"
"10.1007/s12550-016-0251-0",2016,"0178-7888","ut:000380149000006"
"10.1007/s12550-016-0247-9",2016,"0178-7888","ut:000380149000002"
"10.1007/s12550-016-0251-0",2016,"0178-7888","ut:000380149000006"
"10.1007/s12550-016-0247-9",2016,"0178-7888","ut:000380149000002"
"10.1007/s12550-016-0250-1",2016,"0178-7888","ut:000380149000005"
"10.1007/s12550-016-0250-1",2016,"0178-7888","ut:000380149000005"
"10.1007/s12550-016-0244-z",2016,"0178-7888","ut:000374268300006"
"10.1007/s12550-016-0244-z",2016,"0178-7888","ut:000374268300006"
"10.1007/s12550-016-0253-y",2016,"0178-7888","ut:000386354400002"
"10.1007/s12550-016-0253-y",2016,"0178-7888","ut:000386354400002"
"10.1007/s12550-016-0261-y",2017,"0178-7888","ut:000392347800004"
"10.1007/s12550-016-0258-6",2017,"0178-7888","ut:000392347800001"
"10.1007/s12550-016-0263-9",2017,"0178-7888","ut:000392347800009"
"10.1007/s12550-016-0261-y",2017,"0178-7888","ut:000392347800004"
"10.1007/s12550-016-0258-6",2017,"0178-7888","ut:000392347800001"
"10.1007/s12550-016-0263-9",2017,"0178-7888","ut:000392347800009"
"10.1007/s12550-016-0266-6",2017,"0178-7888","ut:000392347800008"
"10.1007/s12550-016-0266-6",2017,"0178-7888","ut:000392347800008"
"10.1007/s10552-016-0838-y",2017,"0957-5243","ut:000394452100002"
"10.1007/s11002-014-9283-4",2016,"0923-0645","ut:000369434600002"
"10.1007/s11002-015-9366-x",2016,"0923-0645","ut:000382004600013"
"10.1007/s11002-014-9330-1",2016,"0923-0645","ut:000374841600004"
"10.1007/s11002-014-9335-9",2016,"0923-0645","ut:000374841600013"
"10.1007/s11002-015-9396-4",2017,"0923-0645","ut:000394324700011"
"10.1007/s11002-015-9394-6",2017,"0923-0645","ut:000394324700010"
"10.1134/S1064562416030029",2016,"1064-5624","ut:000379979500002"
"10.1007/s00227-017-3109-x",2017,"0025-3162","ut:000398579400006"
"10.1007/s00227-017-3106-0",2017,"0025-3162","ut:000398579400016"
"10.1007/s00227-017-3104-2",2017,"0025-3162","ut:000398579400007"
"10.1007/s00227-017-3109-x",2017,"0025-3162","ut:000398579400006"
"10.1007/s00227-017-3106-0",2017,"0025-3162","ut:000398579400016"
"10.1007/s00227-017-3104-2",2017,"0025-3162","ut:000398579400007"
"10.1007/s10957-016-0926-x",2016,"0022-3239","ut:000386347300004"
"10.1007/s10957-015-0745-5",2016,"0022-3239","ut:000386347300005"
"10.1007/s10957-016-0969-z",2016,"0022-3239","ut:000386347300006"
"10.1007/s10957-015-0860-3",2016,"0022-3239","ut:000386347300002"
"10.1007/s10957-016-0862-9",2016,"0022-3239","ut:000376293800018"
"10.1007/s10957-013-0500-8",2016,"0022-3239","ut:000374860800004"
"10.1007/s10957-016-0930-1",2016,"0022-3239","ut:000378842100001"
"10.1007/s10957-016-0946-6",2016,"0022-3239","ut:000378842100008"
"10.1007/s10957-015-0779-8",2016,"0022-3239","ut:000380275600018"
"10.1007/s10957-017-1066-7",2017,"0022-3239","ut:000395084600001"
"10.1007/s10957-016-1014-y",2017,"0022-3239","ut:000395084600012"
"10.1007/s10957-016-1020-0",2017,"0022-3239","ut:000392331600018"
"10.1140/epjp/i2016-16013-y",2016,"2190-5444","ut:000375297600003"
"10.1140/epjp/i2016-16019-5",2016,"2190-5444","ut:000369412400001"
"10.1140/epjp/i2016-16013-y",2016,"2190-5444","ut:000375297600003"
"10.1140/epjp/i2016-16019-5",2016,"2190-5444","ut:000369412400001"
"10.1140/epjp/i2016-16173-8",2016,"2190-5444","ut:000377009900005"
"10.1140/epjp/i2016-16124-5",2016,"2190-5444","ut:000375560700001"
"10.1140/epjp/i2016-16173-8",2016,"2190-5444","ut:000377009900005"
"10.1140/epjp/i2016-16124-5",2016,"2190-5444","ut:000375560700001"
"10.1140/epjp/i2016-16031-9",2016,"2190-5444","ut:000370002600001"
"10.1140/epjp/i2016-16031-9",2016,"2190-5444","ut:000370002600001"
"10.1140/epjp/i2016-16031-9",2016,"2190-5444","ut:000370002600001"
"10.1140/epjp/i2016-16031-9",2016,"2190-5444","ut:000370002600001"
"10.1140/epjp/i2016-16031-9",2016,"2190-5444","ut:000370002600001"
"10.1140/epjp/i2016-16031-9",2016,"2190-5444","ut:000370002600001"
"10.1140/epjp/i2016-16284-2",2016,"2190-5444","ut:000382119300001"
"10.1140/epjp/i2016-16284-2",2016,"2190-5444","ut:000382119300001"
"10.1140/epjp/i2016-16445-3",2016,"2190-5444","ut:000395551500002"
"10.1140/epjp/i2016-16445-3",2016,"2190-5444","ut:000395551500002"
"10.1140/epjp/i2016-16104-9",2016,"2190-5444","ut:000374344500002"
"10.1140/epjp/i2016-16104-9",2016,"2190-5444","ut:000374344500002"
"10.1007/s10909-015-1399-2",2016,"0022-2291","ut:000373153600004"
"10.1007/s10909-015-1453-0",2016,"0022-2291","ut:000379022700048"
"10.1007/s10909-016-1492-1",2016,"0022-2291","ut:000379022700052"
"10.1007/s10909-016-1532-x",2016,"0022-2291","ut:000379022700049"
"10.1007/s10909-016-1541-9",2016,"0022-2291","ut:000379022700059"
"10.1007/s10909-016-1566-0",2016,"0022-2291","ut:000379022700063"
"10.1007/s10909-015-1438-z",2016,"0022-2291","ut:000379022700008"
"10.1007/s10909-015-1408-5",2016,"0022-2291","ut:000378689800014"
"10.1007/s10909-016-1512-1",2016,"0022-2291","ut:000378689800050"
"10.1007/s10909-016-1534-8",2016,"0022-2291","ut:000378689800043"
"10.1007/s10909-015-1337-3",2016,"0022-2291","ut:000378689800053"
"10.1007/s10909-015-1377-8",2016,"0022-2291","ut:000373155000027"
"10.1007/s10909-016-1653-2",2017,"0022-2291","ut:000392429100010"
"10.1007/s00426-015-0729-y",2016,"0340-0727","ut:000373997800009"
"10.1007/s00426-015-0722-5",2016,"0340-0727","ut:000373997800007"
"10.1007/s00426-015-0739-9",2016,"0340-0727","ut:000373997800002"
"10.1007/s00426-015-0729-y",2016,"0340-0727","ut:000373997800009"
"10.1007/s00426-015-0722-5",2016,"0340-0727","ut:000373997800007"
"10.1007/s00426-015-0739-9",2016,"0340-0727","ut:000373997800002"
"10.1007/s00426-015-0685-6",2016,"0340-0727","ut:000381217600002"
"10.1007/s00426-015-0693-6",2016,"0340-0727","ut:000381217600005"
"10.1007/s00426-015-0690-9",2016,"0340-0727","ut:000381217600008"
"10.1007/s00426-015-0685-6",2016,"0340-0727","ut:000381217600002"
"10.1007/s00426-015-0693-6",2016,"0340-0727","ut:000381217600005"
"10.1007/s00426-015-0690-9",2016,"0340-0727","ut:000381217600008"
"10.1007/s00426-015-0684-7",2016,"0340-0727","ut:000381217600012"
"10.1007/s00426-015-0684-7",2016,"0340-0727","ut:000381217600012"
"10.1007/s00426-015-0684-7",2016,"0340-0727","ut:000381217600012"
"10.1007/s00426-015-0684-7",2016,"0340-0727","ut:000381217600012"
"10.1007/s00426-015-0659-8",2016,"0340-0727","ut:000372171600010"
"10.1007/s00426-015-0659-8",2016,"0340-0727","ut:000372171600010"
"10.1007/s00426-015-0697-2",2016,"0340-0727","ut:000386613400013"
"10.1007/s00426-015-0701-x",2016,"0340-0727","ut:000386613400007"
"10.1007/s00426-015-0696-3",2016,"0340-0727","ut:000386613400006"
"10.1007/s00426-015-0704-7",2016,"0340-0727","ut:000386613400008"
"10.1007/s00426-015-0697-2",2016,"0340-0727","ut:000386613400013"
"10.1007/s00426-015-0701-x",2016,"0340-0727","ut:000386613400007"
"10.1007/s00426-015-0696-3",2016,"0340-0727","ut:000386613400006"
"10.1007/s00426-015-0704-7",2016,"0340-0727","ut:000386613400008"
"10.1007/s00426-015-0700-y",2016,"0340-0727","ut:000386613400003"
"10.1007/s00426-015-0700-y",2016,"0340-0727","ut:000386613400003"
"10.1007/s00426-015-0707-4",2016,"0340-0727","ut:000386613400004"
"10.1007/s00426-015-0707-4",2016,"0340-0727","ut:000386613400004"
"10.1007/s00426-015-0667-8",2016,"0340-0727","ut:000377246400013"
"10.1007/s00426-015-0670-0",2016,"0340-0727","ut:000377246400002"
"10.1007/s00426-015-0664-y",2016,"0340-0727","ut:000377246400001"
"10.1007/s00426-015-0664-y",2016,"0340-0727","ut:000377246400001"
"10.1007/s00426-015-0669-6",2016,"0340-0727","ut:000377246400017"
"10.1007/s00426-015-0667-8",2016,"0340-0727","ut:000377246400013"
"10.1007/s00426-015-0670-0",2016,"0340-0727","ut:000377246400002"
"10.1007/s00426-015-0664-y",2016,"0340-0727","ut:000377246400001"
"10.1007/s00426-015-0664-y",2016,"0340-0727","ut:000377246400001"
"10.1007/s00426-015-0669-6",2016,"0340-0727","ut:000377246400017"
"10.1007/s00426-015-0719-0",2017,"0340-0727","ut:000392315700023"
"10.1007/s00426-015-0724-3",2017,"0340-0727","ut:000392315700011"
"10.1007/s00426-015-0719-0",2017,"0340-0727","ut:000392315700023"
"10.1007/s00426-015-0724-3",2017,"0340-0727","ut:000392315700011"
"10.1007/s00426-016-0746-5",2017,"0340-0727","ut:000395178100004"
"10.1007/s00426-016-0743-8",2017,"0340-0727","ut:000395178100014"
"10.1007/s00426-016-0745-6",2017,"0340-0727","ut:000395178100002"
"10.1007/s00426-016-0746-5",2017,"0340-0727","ut:000395178100004"
"10.1007/s00426-016-0743-8",2017,"0340-0727","ut:000395178100014"
"10.1007/s00426-016-0745-6",2017,"0340-0727","ut:000395178100002"
"10.1007/s10957-015-0788-7",2016,"0022-3239","ut:000371295700019"
"10.1007/s10957-016-0993-z",2016,"0022-3239","ut:000389232900010"
"10.1007/s10957-016-0992-0",2016,"0022-3239","ut:000389232900009"
"10.1007/s10957-016-0999-6",2016,"0022-3239","ut:000383577500006"
"10.1007/s10886-016-0684-0",2016,"0098-0331","ut:000374676200007"
"10.1007/s10886-016-0698-7",2016,"0098-0331","ut:000378818300003"
"10.1007/s10886-016-0743-6",2016,"0098-0331","ut:000385021500003"
"10.1007/s10886-016-0737-4",2016,"0098-0331","ut:000385021500002"
"10.1007/s10886-016-0737-4",2016,"0098-0331","ut:000385021500002"
"10.1007/s10886-016-0719-6",2016,"0098-0331","ut:000385021500004"
"10.1007/s10886-016-0758-z",2016,"0098-0331","ut:000385021500013"
"10.1007/s10886-016-0718-7",2016,"0098-0331","ut:000385021500001"
"10.1007/s10886-016-0793-9",2016,"0098-0331","ut:000390040400010"
"10.1007/s10886-016-0785-9",2016,"0098-0331","ut:000390040400005"
"10.1007/s10886-016-0760-5",2016,"0098-0331","ut:000387605500012"
"10.1007/s10886-016-0768-x",2016,"0098-0331","ut:000387605500011"
"10.1007/s10886-016-0773-0",2016,"0098-0331","ut:000388807500014"
"10.1007/s10886-016-0755-2",2016,"0098-0331","ut:000388807500002"
"10.1007/s10886-016-0685-z",2016,"0098-0331","ut:000376294700003"
"10.1007/s10886-016-0687-x",2016,"0098-0331","ut:000376294700007"
"10.1007/s10886-016-0806-8",2017,"0098-0331","ut:000395070200011"
"10.1007/s10886-016-0806-8",2017,"0098-0331","ut:000395070200011"
"10.1007/s10886-016-0802-z",2017,"0098-0331","ut:000395070200003"
"10.1007/s10940-015-9267-4",2016,"0748-4518","ut:000387923300004"
"10.1007/s11745-016-4127-z",2016,"0024-4201","ut:000375329700007"
"10.1007/s11745-016-4127-z",2016,"0024-4201","ut:000375329700007"
"10.1007/s11745-016-4182-5",2016,"0024-4201","ut:000388184500003"
"10.1007/s11745-016-4182-5",2016,"0024-4201","ut:000388184500003"
"10.1007/s11186-016-9267-x",2016,"0304-2421","ut:000374300100002"
"10.1007/s12187-015-9350-2",2016,"1874-897X","ut:000388717500006"
"10.1007/s10909-016-1641-6",2016,"0022-2291","ut:000385409200015"
"10.1007/s10608-015-9723-3",2016,"0147-5916","ut:000374853300005"
"10.1007/s10608-015-9745-x",2016,"0147-5916","ut:000372166900010"
"10.1007/s10608-016-9788-7",2016,"0147-5916","ut:000387088200002"
"10.1007/s10608-016-9759-z",2016,"0147-5916","ut:000380089600012"
"10.1007/s10608-015-9749-6",2016,"0147-5916","ut:000380089600011"
"10.1007/s10608-016-9799-4",2017,"0147-5916","ut:000394268800008"
"10.1007/s00184-016-0576-x",2016,"0026-1335","ut:000379258500007"
"10.1007/s00184-016-0576-x",2016,"0026-1335","ut:000379258500007"
"10.1007/s00184-016-0582-z",2016,"0026-1335","ut:000389802900001"
"10.1007/s00184-016-0582-z",2016,"0026-1335","ut:000389802900001"
"10.1007/s10734-015-9944-0",2016,"0018-1560","ut:000383048300003"
"10.1007/s10734-015-9943-1",2016,"0018-1560","ut:000383048300002"
"10.1007/s10734-015-9972-9",2016,"0018-1560","ut:000392728100002"
"10.1007/s10734-015-9974-7",2016,"0018-1560","ut:000392728100004"
"10.1007/s10734-016-0098-5",2017,"0018-1560","ut:000396146200002"
"10.1007/s10734-016-0021-0",2017,"0018-1560","ut:000394142400002"
"10.1007/s10734-016-0013-0",2017,"0018-1560","ut:000394142400001"
"10.1007/s10734-016-0010-3",2017,"0018-1560","ut:000396145100005"
"10.1007/s10565-016-9370-9",2017,"0742-2091","ut:000394986400002"
"10.1007/s10058-016-0189-x",2016,"1434-4742","ut:000381296100002"
"10.1007/s10058-016-0189-x",2016,"1434-4742","ut:000381296100002"
"10.1007/s10058-015-0184-7",2016,"1434-4742","ut:000378175300004"
"10.1007/s10058-015-0184-7",2016,"1434-4742","ut:000378175300004"
"10.1007/s10058-016-0192-2",2016,"1434-4742","ut:000387136400001"
"10.1007/s10058-016-0192-2",2016,"1434-4742","ut:000387136400001"
"10.1007/s00211-015-0756-z",2016,"0029-599X","ut:000377430100004"
"10.1007/s00211-015-0756-z",2016,"0029-599X","ut:000377430100004"
"10.1007/s00211-015-0757-y",2016,"0029-599X","ut:000377430100001"
"10.1007/s00211-015-0757-y",2016,"0029-599X","ut:000377430100001"
"10.1007/s00211-015-0762-1",2016,"0029-599X","ut:000379708700003"
"10.1007/s00211-015-0762-1",2016,"0029-599X","ut:000379708700003"
"10.1007/s00211-015-0783-9",2016,"0029-599X","ut:000385196000001"
"10.1007/s00211-015-0783-9",2016,"0029-599X","ut:000385196000001"
"10.1007/s00211-015-0766-x",2016,"0029-599X","ut:000380673500005"
"10.1007/s00211-015-0765-y",2016,"0029-599X","ut:000380673500007"
"10.1007/s00211-015-0769-7",2016,"0029-599X","ut:000380673500001"
"10.1007/s00211-015-0766-x",2016,"0029-599X","ut:000380673500005"
"10.1007/s00211-015-0765-y",2016,"0029-599X","ut:000380673500007"
"10.1007/s00211-015-0769-7",2016,"0029-599X","ut:000380673500001"
"10.1007/s00211-015-0712-y",2016,"0029-599X","ut:000367920100002"
